path,file_name,class
./Audio_Dataset/training_data/disco/disco.00037.wav,disco.00037.wav,disco
./Audio_Dataset/training_data/disco/disco.00036.wav,disco.00036.wav,disco
./Audio_Dataset/training_data/disco/disco.00022.wav,disco.00022.wav,disco
./Audio_Dataset/training_data/disco/disco.00008.wav,disco.00008.wav,disco
./Audio_Dataset/training_data/disco/disco.00034.wav,disco.00034.wav,disco
./Audio_Dataset/training_data/disco/disco.00020.wav,disco.00020.wav,disco
./Audio_Dataset/training_data/disco/disco.00021.wav,disco.00021.wav,disco
./Audio_Dataset/training_data/disco/disco.00035.wav,disco.00035.wav,disco
./Audio_Dataset/training_data/disco/disco.00009.wav,disco.00009.wav,disco
./Audio_Dataset/training_data/disco/disco.00010.wav,disco.00010.wav,disco
./Audio_Dataset/training_data/disco/disco.00004.wav,disco.00004.wav,disco
./Audio_Dataset/training_data/disco/disco.00038.wav,disco.00038.wav,disco
./Audio_Dataset/training_data/disco/disco.00039.wav,disco.00039.wav,disco
./Audio_Dataset/training_data/disco/disco.00005.wav,disco.00005.wav,disco
./Audio_Dataset/training_data/disco/disco.00011.wav,disco.00011.wav,disco
./Audio_Dataset/training_data/disco/disco.00007.wav,disco.00007.wav,disco
./Audio_Dataset/training_data/disco/disco.00013.wav,disco.00013.wav,disco
./Audio_Dataset/training_data/disco/disco.00012.wav,disco.00012.wav,disco
./Audio_Dataset/training_data/disco/disco.00006.wav,disco.00006.wav,disco
./Audio_Dataset/training_data/disco/disco.00002.wav,disco.00002.wav,disco
./Audio_Dataset/training_data/disco/disco.00016.wav,disco.00016.wav,disco
./Audio_Dataset/training_data/disco/disco.00017.wav,disco.00017.wav,disco
./Audio_Dataset/training_data/disco/disco.00003.wav,disco.00003.wav,disco
./Audio_Dataset/training_data/disco/disco.00029.wav,disco.00029.wav,disco
./Audio_Dataset/training_data/disco/disco.00015.wav,disco.00015.wav,disco
./Audio_Dataset/training_data/disco/disco.00001.wav,disco.00001.wav,disco
./Audio_Dataset/training_data/disco/disco.00000.wav,disco.00000.wav,disco
./Audio_Dataset/training_data/disco/disco.00014.wav,disco.00014.wav,disco
./Audio_Dataset/training_data/disco/disco.00028.wav,disco.00028.wav,disco
./Audio_Dataset/training_data/disco/disco.00073.wav,disco.00073.wav,disco
./Audio_Dataset/training_data/disco/disco.00067.wav,disco.00067.wav,disco
./Audio_Dataset/training_data/disco/disco.00066.wav,disco.00066.wav,disco
./Audio_Dataset/training_data/disco/disco.00072.wav,disco.00072.wav,disco
./Audio_Dataset/training_data/disco/disco.00064.wav,disco.00064.wav,disco
./Audio_Dataset/training_data/disco/disco.00070.wav,disco.00070.wav,disco
./Audio_Dataset/training_data/disco/disco.00058.wav,disco.00058.wav,disco
./Audio_Dataset/training_data/disco/disco.00059.wav,disco.00059.wav,disco
./Audio_Dataset/training_data/disco/disco.00071.wav,disco.00071.wav,disco
./Audio_Dataset/training_data/disco/disco.00065.wav,disco.00065.wav,disco
./Audio_Dataset/training_data/disco/disco.00049.wav,disco.00049.wav,disco
./Audio_Dataset/training_data/disco/disco.00061.wav,disco.00061.wav,disco
./Audio_Dataset/training_data/disco/disco.00075.wav,disco.00075.wav,disco
./Audio_Dataset/training_data/disco/disco.00074.wav,disco.00074.wav,disco
./Audio_Dataset/training_data/disco/disco.00060.wav,disco.00060.wav,disco
./Audio_Dataset/training_data/disco/disco.00048.wav,disco.00048.wav,disco
./Audio_Dataset/training_data/disco/disco.00076.wav,disco.00076.wav,disco
./Audio_Dataset/training_data/disco/disco.00062.wav,disco.00062.wav,disco
./Audio_Dataset/training_data/disco/disco.00063.wav,disco.00063.wav,disco
./Audio_Dataset/training_data/disco/disco.00077.wav,disco.00077.wav,disco
./Audio_Dataset/training_data/hiphop/hiphop.00022.wav,hiphop.00022.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00036.wav,hiphop.00036.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00037.wav,hiphop.00037.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00023.wav,hiphop.00023.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00009.wav,hiphop.00009.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00035.wav,hiphop.00035.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00021.wav,hiphop.00021.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00020.wav,hiphop.00020.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00034.wav,hiphop.00034.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00008.wav,hiphop.00008.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00030.wav,hiphop.00030.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00024.wav,hiphop.00024.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00018.wav,hiphop.00018.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00019.wav,hiphop.00019.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00025.wav,hiphop.00025.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00031.wav,hiphop.00031.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00027.wav,hiphop.00027.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00033.wav,hiphop.00033.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00032.wav,hiphop.00032.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00026.wav,hiphop.00026.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00069.wav,hiphop.00069.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00041.wav,hiphop.00041.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00055.wav,hiphop.00055.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00054.wav,hiphop.00054.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00040.wav,hiphop.00040.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00068.wav,hiphop.00068.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00056.wav,hiphop.00056.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00042.wav,hiphop.00042.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00043.wav,hiphop.00043.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00057.wav,hiphop.00057.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00053.wav,hiphop.00053.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00047.wav,hiphop.00047.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00046.wav,hiphop.00046.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00052.wav,hiphop.00052.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00044.wav,hiphop.00044.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00050.wav,hiphop.00050.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00078.wav,hiphop.00078.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00079.wav,hiphop.00079.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00051.wav,hiphop.00051.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00045.wav,hiphop.00045.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00048.wav,hiphop.00048.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00060.wav,hiphop.00060.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00074.wav,hiphop.00074.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00075.wav,hiphop.00075.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00061.wav,hiphop.00061.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00049.wav,hiphop.00049.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00077.wav,hiphop.00077.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00063.wav,hiphop.00063.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00062.wav,hiphop.00062.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00076.wav,hiphop.00076.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00072.wav,hiphop.00072.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00066.wav,hiphop.00066.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00067.wav,hiphop.00067.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00073.wav,hiphop.00073.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00065.wav,hiphop.00065.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00071.wav,hiphop.00071.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00059.wav,hiphop.00059.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00058.wav,hiphop.00058.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00070.wav,hiphop.00070.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00064.wav,hiphop.00064.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00003.wav,hiphop.00003.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00017.wav,hiphop.00017.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00016.wav,hiphop.00016.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00002.wav,hiphop.00002.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00028.wav,hiphop.00028.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00014.wav,hiphop.00014.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00000.wav,hiphop.00000.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00001.wav,hiphop.00001.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00015.wav,hiphop.00015.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00029.wav,hiphop.00029.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00011.wav,hiphop.00011.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00005.wav,hiphop.00005.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00039.wav,hiphop.00039.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00038.wav,hiphop.00038.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00004.wav,hiphop.00004.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00010.wav,hiphop.00010.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00006.wav,hiphop.00006.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00012.wav,hiphop.00012.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00013.wav,hiphop.00013.wav,hiphop
./Audio_Dataset/training_data/hiphop/hiphop.00007.wav,hiphop.00007.wav,hiphop
